Country,Year,Life expectancy,Adult mortality,Infant deaths,Alcohol,Percentage expenditure,Hepatitis B,Measles,BMI,Polio,Total expenditure,Diphtheria,HIV/AIDS,Thinness 1-19 years,Income composition of resources,Schooling
Turkey,2004,72.0,132.0,3.5263605246161616,1.35,0.7574200922076887,77.0,9.096947684621092,56.8,85.0,5.37,85.0,0.09531017980432493,5.1,0.675,12.0
Turkey,2005,72.4,129.0,3.4339872044851463,1.29,6.726179690844367,85.0,8.732465848349879,57.6,9.0,5.45,9.0,0.09531017980432493,5.0,0.681,11.9
Turkey,2006,72.8,126.0,3.367295829986474,1.29,4.649414567056868,82.0,3.5553480614894135,58.5,9.0,5.81,9.0,0.09531017980432493,5.0,0.687,11.9
Turkey,2007,73.2,124.0,3.295836866004329,1.26,4.758578678748368,96.0,1.3862943611198906,59.3,96.0,6.4,96.0,0.09531017980432493,5.0,0.697,12.3
Turkey,2008,73.5,121.0,3.258096538021482,1.39,3.164323266107403,92.0,0.0,6.2,96.0,6.7,96.0,0.09531017980432493,5.0,0.705,12.5
Turkey,2009,73.9,118.0,3.1780538303479458,1.4,4.681652314315637,94.0,1.6094379124341003,61.1,96.0,6.8,96.0,0.09531017980432493,4.9,0.709,12.5
Turkey,2010,74.2,116.0,3.091042453358316,1.49,3.519938721849892,96.0,2.0794415416798357,61.9,97.0,5.61,97.0,0.09531017980432493,4.9,0.715,13.0
Turkey,2011,74.5,114.0,3.044522437723423,1.53,7.152172977513083,96.0,4.718498871295094,62.8,97.0,5.29,97.0,0.09531017980432493,4.9,0.737,13.8
Turkey,2012,74.8,112.0,2.995732273553991,1.54,3.079669025432682,97.0,5.857933154483459,63.7,97.0,5.24,97.0,0.09531017980432493,4.9,0.75,14.3
Turkey,2013,75.2,19.0,2.8903717578961645,1.41,5.2425088137062446,97.0,8.910045761473558,64.5,98.0,5.38,98.0,0.09531017980432493,4.9,0.754,14.4
Turkey,2014,75.5,17.0,2.833213344056216,1.45,5.208985362439515,96.0,6.338594078203183,65.3,96.0,5.41,96.0,0.09531017980432493,4.9,0.759,14.5
Turkmenistan,2000,63.8,224.0,2.0794415416798357,2.9,4.491370098228409,96.0,4.736198448394496,37.5,98.0,3.94,97.0,0.09531017980432493,3.6,0.0,0.0
Turkmenistan,2001,64.0,221.0,2.0794415416798357,2.35,4.674516251094833,96.0,2.302585092994046,38.1,94.0,3.87,95.0,0.09531017980432493,3.6,0.0,10.2
Turkmenistan,2002,63.3,229.0,2.0794415416798357,2.33,4.878082339977956,96.0,2.4849066497880004,38.7,99.0,3.34,98.0,0.09531017980432493,3.5,0.0,10.2
Turkmenistan,2003,63.4,231.0,2.0794415416798357,2.88,5.196371282855062,97.0,0.6931471805599453,39.4,66.0,3.85,83.0,0.09531017980432493,3.5,0.0,10.3
Turkmenistan,2004,63.5,238.0,1.9459101490553132,2.86,5.231650700916512,96.0,0.6931471805599453,4.0,98.0,4.3,97.0,0.09531017980432493,3.4,0.0,10.3
Turkmenistan,2005,63.3,248.0,1.9459101490553132,2.85,1.162802577304781,99.0,0.0,4.7,99.0,3.51,99.0,0.09531017980432493,3.4,0.0,10.3
Turkmenistan,2006,63.7,245.0,1.9459101490553132,2.71,3.410234875544354,98.0,3.8918202981106265,41.3,98.0,2.9,98.0,0.09531017980432493,3.3,0.0,10.4
Turkmenistan,2007,64.1,241.0,1.9459101490553132,2.58,0.3064926055793632,98.0,4.0943445622221,42.0,98.0,2.16,98.0,0.09531017980432493,3.3,0.0,10.4
Turkmenistan,2008,64.5,235.0,1.9459101490553132,2.4,3.562175960812559,96.0,0.0,42.7,96.0,1.93,96.0,0.09531017980432493,3.2,0.0,10.5
Turkmenistan,2009,65.6,215.0,1.9459101490553132,2.35,3.66059984277873,97.0,0.0,43.4,97.0,1.88,96.0,0.09531017980432493,3.2,0.0,10.5
Turkmenistan,2010,65.8,211.0,2.0794415416798357,2.48,5.956679408632708,96.0,0.0,44.2,96.0,1.99,96.0,0.09531017980432493,3.2,0.0,10.6
Turkmenistan,2011,65.6,217.0,2.0794415416798357,2.55,6.197295359284195,97.0,0.0,45.0,97.0,1.98,97.0,0.09531017980432493,3.2,0.665,10.6
Turkmenistan,2012,65.6,22.0,2.0794415416798357,2.75,6.363739616561927,98.0,0.0,45.9,98.0,1.96,97.0,0.09531017980432493,3.2,0.672,10.7
Turkmenistan,2013,65.4,228.0,2.0794415416798357,2.93,4.1705045372200376,98.0,0.0,46.7,98.0,2.12,98.0,0.09531017980432493,3.2,0.678,10.7
Turkmenistan,2014,66.0,217.0,2.0794415416798357,2.9,6.539778644421932,97.0,0.0,47.7,98.0,2.7,98.0,0.09531017980432493,3.3,0.683,10.8
Uganda,2000,46.6,554.0,4.762173934797756,10.47,3.1610125579247157,29.0,10.658552635911061,13.0,55.0,6.77,52.0,2.533696813957432,7.0,0.382,9.8
Uganda,2001,47.7,539.0,4.7535901911063645,10.57,3.3313560135179916,29.0,10.790225882148258,13.3,56.0,7.26,55.0,2.468099531471619,6.9,0.396,10.8
Uganda,2002,48.8,523.0,4.727387818712341,10.42,1.3058697460706818,29.0,10.817215002007119,13.6,57.0,7.78,57.0,2.3978952727983707,6.8,0.404,11.0
Uganda,2003,51.0,53.0,4.700480365792417,10.16,1.6913482422766701,44.0,10.289769841227518,13.9,57.0,7.54,59.0,2.341805806147327,6.7,0.418,11.5
Uganda,2004,51.3,485.0,4.653960350157523,9.89,3.627166072375962,62.0,4.955827057601261,14.2,58.0,8.9,62.0,2.2925347571405443,6.6,0.427,11.6
Uganda,2005,53.2,446.0,4.605170185988092,10.09,3.8182866667059616,64.0,3.1354942159291497,14.5,59.0,9.36,64.0,2.272125885509337,6.5,0.429,10.9
Uganda,2006,54.9,41.0,4.543294782270004,9.81,3.9481430352736955,64.0,8.654691704601872,14.8,62.0,9.86,64.0,2.2617630984737906,6.4,0.434,10.6
Uganda,2007,55.5,41.0,4.48863636973214,9.65,1.9462711817323153,73.0,8.236685322712457,15.2,7.0,9.76,73.0,2.2407096892759584,6.3,0.442,10.3
Uganda,2008,56.3,41.0,4.442651256490317,9.79,4.302039212222089,71.0,7.1853870155804165,15.6,69.0,9.1,71.0,2.2192034840549946,6.2,0.453,10.6
Uganda,2009,57.5,378.0,4.418840607796598,9.63,4.477852017420194,79.0,7.379008127628304,15.9,78.0,8.43,79.0,2.2082744135228043,6.1,0.464,10.8
Uganda,2010,58.4,362.0,4.382026634673881,10.03,4.763907166925512,8.0,7.1808311990445555,16.3,79.0,11.2,8.0,2.1972245773362196,6.0,0.473,10.9
Uganda,2011,59.3,347.0,4.343805421853684,10.22,4.559093448624201,82.0,8.105609402299896,16.7,82.0,9.9,82.0,2.0541237336955462,5.9,0.477,10.7
Uganda,2012,60.0,339.0,4.30406509320417,0.01,4.542091703435266,78.0,7.614805364711073,17.2,82.0,7.58,78.0,1.7227665977411035,5.8,0.477,10.0
Uganda,2013,67.0,325.0,4.276666119016055,0.01,4.519192210927436,78.0,8.971956271245688,17.6,82.0,7.47,78.0,1.6094379124341003,5.7,0.478,10.0
Uganda,2014,61.5,38.0,4.23410650459726,0.01,2.719168271004778,78.0,5.752572638825633,18.1,82.0,7.22,78.0,1.4350845252893227,5.7,0.483,10.0
Ukraine,2000,67.5,257.0,1.9459101490553132,4.49,2.1842284336720605,4.0,6.706862336602747,54.8,99.0,5.59,99.0,0.5306282510621704,3.0,0.669,13.3
Ukraine,2001,67.7,253.0,1.9459101490553132,4.31,2.292274264528421,7.0,9.739261284011265,55.1,99.0,5.66,99.0,0.5877866649021191,2.9,0.673,13.2
Ukraine,2002,67.6,256.0,1.9459101490553132,4.89,4.759940450975674,48.0,8.934323331054905,55.4,99.0,6.25,99.0,0.6418538861723947,2.9,0.683,13.9
Ukraine,2003,67.6,256.0,1.9459101490553132,5.92,3.1011666457843536,77.0,6.021023349349527,55.7,99.0,6.93,97.0,0.6418538861723947,2.8,0.691,14.3
Ukraine,2004,67.4,267.0,1.791759469228055,6.79,5.200449741717238,98.0,4.990432586778736,56.1,99.0,6.61,99.0,0.6931471805599453,2.7,0.7,14.6
Ukraine,2005,67.0,278.0,1.791759469228055,7.31,5.386486316083639,97.0,7.780303087908373,56.4,95.0,6.41,96.0,0.6418538861723947,2.7,0.707,14.5
Ukraine,2006,67.7,267.0,1.791759469228055,7.99,3.413841344136402,96.0,10.66253950798379,56.8,99.0,6.39,98.0,0.5877866649021191,2.6,0.716,14.7
Ukraine,2007,67.5,277.0,1.791759469228055,8.86,3.854327248209805,92.0,6.913737350659685,57.2,98.0,6.36,98.0,0.5306282510621704,2.5,0.723,14.8
Ukraine,2008,67.7,273.0,1.791759469228055,9.46,6.125686533967404,84.0,3.8918202981106265,57.6,91.0,6.63,9.0,0.3364722366212129,2.5,0.73,14.9
Ukraine,2009,69.2,231.0,1.791759469228055,8.71,5.785513402023065,66.0,0.0,58.0,74.0,7.8,71.0,0.26236426446749106,2.5,0.734,14.9
Ukraine,2010,69.8,212.0,1.791759469228055,8.39,5.931405412123726,48.0,3.6888794541139363,58.5,57.0,7.81,52.0,0.1823215567939546,2.4,0.728,14.9
Ukraine,2011,75.0,24.0,1.791759469228055,8.48,6.031076458973453,21.0,7.195937226475569,59.0,54.0,6.98,5.0,0.1823215567939546,2.4,0.734,14.9
Ukraine,2012,77.0,25.0,1.791759469228055,8.44,6.119820568352696,46.0,9.453051228782922,59.6,72.0,7.47,76.0,0.1823215567939546,2.4,0.739,15.1
Ukraine,2013,71.0,198.0,1.6094379124341003,8.44,3.9782843394210405,46.0,0.0,6.1,72.0,7.67,76.0,0.1823215567939546,2.3,0.744,15.2
Ukraine,2014,78.0,23.0,1.6094379124341003,8.06,1.8966972947649976,22.0,0.0,6.7,45.0,7.1,23.0,0.1823215567939546,2.3,0.746,15.2
United Arab Emirates,2000,74.2,17.0,0.6931471805599453,1.64,5.5757936281819225,92.0,4.248495242049359,54.1,94.0,2.38,94.0,0.09531017980432493,5.4,0.791,11.8
United Arab Emirates,2001,74.5,14.0,0.6931471805599453,1.67,5.500253268616838,92.0,3.4339872044851463,55.0,94.0,2.48,94.0,0.09531017980432493,5.3,0.798,12.0
United Arab Emirates,2002,74.7,11.0,0.6931471805599453,1.72,7.863206271028482,92.0,3.9889840465642745,56.0,94.0,2.72,94.0,0.09531017980432493,5.3,0.803,12.1
United Arab Emirates,2003,74.9,98.0,0.6931471805599453,1.74,5.628274976134983,92.0,3.7612001156935624,56.8,94.0,2.65,94.0,0.09531017980432493,5.2,0.808,12.3
United Arab Emirates,2004,75.1,95.0,0.6931471805599453,1.77,7.997477728193912,92.0,3.1354942159291497,57.0,94.0,2.46,94.0,0.09531017980432493,5.2,0.813,12.4
United Arab Emirates,2005,75.3,92.0,0.6931471805599453,1.79,8.139825721092846,92.0,3.4011973816621555,56.6,94.0,2.32,94.0,0.09531017980432493,5.1,0.818,12.6
United Arab Emirates,2006,75.4,89.0,0.6931471805599453,1.74,8.22976218531133,92.0,0.0,55.8,94.0,2.33,92.0,0.09531017980432493,5.1,0.823,12.8
United Arab Emirates,2007,75.6,87.0,0.6931471805599453,1.69,8.23229583165051,92.0,0.0,55.1,94.0,2.57,92.0,0.09531017980432493,5.1,0.826,12.9
United Arab Emirates,2008,75.8,85.0,0.6931471805599453,1.86,8.2952760372695,92.0,4.02535169073515,54.8,94.0,2.93,92.0,0.09531017980432493,5.1,0.829,13.1
United Arab Emirates,2009,76.0,84.0,0.6931471805599453,1.73,5.681544593013722,93.0,0.0,55.1,94.0,4.5,93.0,0.09531017980432493,5.1,0.831,13.2
United Arab Emirates,2010,76.2,82.0,0.6931471805599453,1.69,5.733555086401324,94.0,4.477336814478207,55.8,94.0,3.93,94.0,0.09531017980432493,5.1,0.826,13.3
United Arab Emirates,2011,76.3,81.0,0.6931471805599453,1.73,5.963000746957764,95.0,0.0,57.1,95.0,3.7,95.0,0.09531017980432493,5.1,0.824,13.3
United Arab Emirates,2012,76.5,8.0,0.6931471805599453,1.75,8.206519356321735,96.0,4.890349128221754,58.6,96.0,3.45,96.0,0.09531017980432493,5.1,0.826,13.3
United Arab Emirates,2013,76.7,78.0,0.6931471805599453,1.82,5.935425570816894,98.0,0.0,6.5,98.0,3.49,98.0,0.09531017980432493,5.2,0.829,13.3
United Arab Emirates,2014,76.9,77.0,0.6931471805599453,1.91,8.259376077571604,99.0,5.84354441703136,62.4,99.0,3.64,99.0,0.09531017980432493,5.2,0.832,13.3
Uruguay,2000,75.1,131.0,0.6931471805599453,6.65,6.4722819672387475,92.0,0.0,55.0,92.0,7.82,9.0,0.09531017980432493,1.8,0.738,14.0
Uruguay,2001,75.2,123.0,0.6931471805599453,6.48,6.046143121937266,94.0,0.0,55.7,94.0,7.46,94.0,0.09531017980432493,1.8,0.742,14.2
Uruguay,2002,75.4,124.0,0.6931471805599453,5.86,3.3488090897379488,95.0,0.0,56.3,93.0,7.18,95.0,0.09531017980432493,1.7,0.746,14.7
Uruguay,2003,75.4,121.0,0.6931471805599453,5.11,5.0866082799825705,91.0,0.0,57.0,91.0,6.52,91.0,0.09531017980432493,1.7,0.747,15.0
Uruguay,2004,75.4,122.0,0.6931471805599453,5.66,6.783728700161016,94.0,0.0,57.7,95.0,11.59,94.0,0.09531017980432493,1.7,0.75,15.5
Uruguay,2005,75.7,123.0,0.6931471805599453,6.35,5.0339926448895325,96.0,0.0,58.3,96.0,11.15,96.0,0.09531017980432493,1.6,0.753,15.5
Uruguay,2006,76.2,117.0,0.6931471805599453,6.58,7.446133133559414,95.0,0.0,58.9,95.0,11.17,95.0,0.09531017980432493,1.6,0.756,15.2
Uruguay,2007,75.4,124.0,0.6931471805599453,6.67,2.739100365790642,94.0,0.0,59.5,94.0,8.23,94.0,0.09531017980432493,1.6,0.76,15.3
Uruguay,2008,76.4,119.0,0.6931471805599453,6.76,3.24771291469915,94.0,0.0,6.1,94.0,8.17,94.0,0.09531017980432493,1.6,0.77,15.7
Uruguay,2009,76.6,118.0,0.0,6.67,7.53515604279224,95.0,0.0,6.7,95.0,8.78,95.0,0.09531017980432493,1.5,0.774,15.5
Uruguay,2010,76.3,118.0,0.0,6.21,7.7547099965025605,95.0,0.0,61.2,95.0,8.63,95.0,0.09531017980432493,1.5,0.777,15.6
Uruguay,2011,77.0,111.0,0.0,5.97,6.037660263129348,95.0,0.0,61.8,95.0,8.55,95.0,0.09531017980432493,1.5,0.78,15.5
Uruguay,2012,76.5,118.0,0.0,5.77,5.831058235343397,95.0,0.0,62.3,95.0,8.74,95.0,0.09531017980432493,1.5,0.784,15.5
Uruguay,2013,76.8,117.0,0.0,5.82,6.181679751305154,94.0,0.0,62.9,94.0,8.68,94.0,0.09531017980432493,1.5,0.788,15.5
Uruguay,2014,76.8,117.0,0.0,6.03,6.141262443231046,95.0,0.0,63.4,95.0,8.58,95.0,0.09531017980432493,1.5,0.791,15.5
Uzbekistan,2000,67.1,189.0,3.4339872044851463,1.6,3.9021629021863444,62.0,4.394449154672439,34.8,99.0,5.29,99.0,0.09531017980432493,3.4,0.0,10.6
Uzbekistan,2001,67.4,185.0,3.367295829986474,1.53,3.799164576765153,62.0,3.1354942159291497,35.3,99.0,5.28,99.0,0.1823215567939546,3.4,0.594,10.7
Uzbekistan,2002,67.1,186.0,3.332204510175204,1.47,3.2578806447182,62.0,3.258096538021482,35.9,99.0,5.44,99.0,0.1823215567939546,3.3,0.6,11.0
Uzbekistan,2003,67.2,183.0,3.258096538021482,1.54,3.385113993593237,99.0,4.454347296253507,36.4,99.0,5.17,98.0,0.26236426446749106,3.3,0.607,11.3
Uzbekistan,2004,67.8,183.0,3.2188758248682006,1.59,3.567244774986716,99.0,4.330733340286331,37.0,99.0,5.11,99.0,0.26236426446749106,3.2,0.613,11.6
Uzbekistan,2005,67.3,192.0,3.2188758248682006,1.78,3.7168209526226277,99.0,6.6039438246004725,37.5,99.0,5.11,99.0,0.26236426446749106,3.2,0.62,11.7
Uzbekistan,2006,67.6,185.0,3.1780538303479458,1.96,4.360176157135504,98.0,6.714170529909472,38.1,94.0,5.49,96.0,0.3364722366212129,3.2,0.626,11.8
Uzbekistan,2007,67.8,184.0,3.1354942159291497,2.15,2.3312681375999467,99.0,6.761572768804055,38.7,98.0,5.81,96.0,0.26236426446749106,3.1,0.631,11.8
Uzbekistan,2008,67.9,184.0,3.1354942159291497,2.36,2.7007041011275663,91.0,1.0986122886681098,39.3,98.0,5.92,98.0,0.26236426446749106,3.1,0.644,11.9
Uzbekistan,2009,68.0,183.0,3.091042453358316,2.56,4.541322600392908,98.0,0.0,4.0,99.0,6.31,98.0,0.1823215567939546,3.1,0.651,11.8
Uzbekistan,2010,68.3,183.0,3.044522437723423,2.73,4.791293800790582,99.0,4.770684624465665,4.7,99.0,5.34,99.0,0.1823215567939546,3.0,0.657,11.9
Uzbekistan,2011,68.5,183.0,2.995732273553991,2.83,4.953645301837303,99.0,6.1675164908883415,41.4,99.0,5.65,99.0,0.09531017980432493,3.0,0.664,12.0
Uzbekistan,2012,68.8,184.0,2.9444389791664403,0.01,2.874358841067427,99.0,0.0,42.2,99.0,6.49,99.0,0.09531017980432493,3.0,0.673,12.0
Uzbekistan,2013,69.1,185.0,2.8903717578961645,0.01,3.0038229357006556,99.0,0.0,43.0,99.0,6.32,99.0,0.09531017980432493,3.0,0.681,12.0
Uzbekistan,2014,69.2,184.0,2.833213344056216,0.01,0.36658733625046097,99.0,2.1972245773362196,43.9,99.0,5.84,99.0,0.09531017980432493,3.0,0.69,12.1
Vanuatu,2000,69.0,18.0,0.0,1.21,3.1311697624223123,7.0,2.302585092994046,41.1,67.0,3.28,71.0,0.09531017980432493,1.7,0.0,9.6
Vanuatu,2001,69.1,179.0,0.0,0.91,5.100508246204954,68.0,2.0794415416798357,41.9,67.0,3.37,7.0,0.09531017980432493,1.7,0.0,10.1
Vanuatu,2002,69.3,176.0,0.0,1.24,5.14829276913984,66.0,4.624972813284271,42.6,67.0,3.52,7.0,0.09531017980432493,1.7,0.0,10.2
Vanuatu,2003,69.4,173.0,0.0,1.2,3.3428049383680247,64.0,5.111987788356544,43.3,67.0,4.2,69.0,0.09531017980432493,1.6,0.0,10.4
Vanuatu,2004,69.6,169.0,0.0,0.85,5.814629921437672,63.0,0.0,44.1,67.0,4.12,69.0,0.09531017980432493,1.6,0.0,10.7
Vanuatu,2005,69.9,165.0,0.0,0.88,5.823916181171588,61.0,1.3862943611198906,44.9,67.0,3.87,68.0,0.09531017980432493,1.6,0.0,10.6
Vanuatu,2006,71.0,161.0,0.0,1.0,3.7886751876272764,59.0,0.0,45.7,67.0,3.96,68.0,0.09531017980432493,1.6,0.572,10.6
Vanuatu,2007,73.0,157.0,0.0,1.01,5.839160490056233,6.0,0.0,46.6,67.0,3.67,67.0,0.09531017980432493,1.6,0.579,10.7
Vanuatu,2008,75.0,153.0,0.0,1.18,5.8474182258749705,61.0,0.0,47.4,66.0,3.66,67.0,0.09531017980432493,1.5,0.582,10.7
Vanuatu,2009,78.0,149.0,0.0,0.83,5.891904118378628,62.0,0.0,48.2,66.0,3.9,66.0,0.09531017980432493,1.5,0.589,10.7
Vanuatu,2010,71.0,145.0,0.0,0.91,6.1588049710606025,62.0,0.0,49.1,66.0,4.71,65.0,0.09531017980432493,1.5,0.59,10.8
Vanuatu,2011,71.2,141.0,0.0,0.85,6.128991764343913,63.0,0.0,49.9,65.0,3.85,65.0,0.09531017980432493,1.5,0.591,10.8
Vanuatu,2012,71.4,138.0,0.0,0.01,6.061430163791547,64.0,0.0,5.8,65.0,3.7,64.0,0.09531017980432493,1.5,0.592,10.8
Vanuatu,2013,71.6,135.0,0.0,0.01,6.106010448895624,64.0,0.0,51.7,65.0,3.92,64.0,0.09531017980432493,1.5,0.591,10.8
Vanuatu,2014,71.7,134.0,0.0,0.01,6.338270181761461,64.0,2.3978952727983707,52.5,65.0,5.2,64.0,0.09531017980432493,1.5,0.596,10.8
Venezuela (Bolivarian Republic of),2000,72.5,168.0,2.4849066497880004,8.01,0.0,5.0,3.1354942159291497,53.4,86.0,4.91,77.0,0.09531017980432493,1.8,0.67,10.6
Venezuela (Bolivarian Republic of),2001,72.5,169.0,2.3978952727983707,8.05,0.0,53.0,4.7535901911063645,54.1,87.0,5.21,7.0,0.09531017980432493,1.8,0.672,10.4
Venezuela (Bolivarian Republic of),2002,73.1,167.0,2.3978952727983707,6.89,0.0,6.0,7.780303087908373,54.7,81.0,4.93,65.0,0.09531017980432493,1.7,0.684,11.0
Venezuela (Bolivarian Republic of),2003,72.4,172.0,2.3978952727983707,6.3,0.0,72.0,0.0,55.3,86.0,4.93,68.0,0.09531017980432493,1.7,0.688,11.6
Venezuela (Bolivarian Republic of),2004,73.3,161.0,2.3978952727983707,7.55,0.0,82.0,0.0,55.9,83.0,4.78,86.0,0.09531017980432493,1.7,0.687,11.6
Venezuela (Bolivarian Republic of),2005,73.6,158.0,2.302585092994046,7.92,0.0,88.0,0.0,56.5,8.0,4.69,87.0,0.09531017980432493,1.7,0.7,11.8
Venezuela (Bolivarian Republic of),2006,73.6,163.0,2.302585092994046,8.27,0.0,71.0,4.3694478524670215,57.1,73.0,4.85,71.0,0.09531017980432493,1.6,0.714,12.4
Venezuela (Bolivarian Republic of),2007,73.4,165.0,2.302585092994046,8.7,0.0,62.0,3.4965075614664802,57.6,67.0,5.25,62.0,0.09531017980432493,1.6,0.728,12.9
Venezuela (Bolivarian Republic of),2008,73.2,168.0,2.302585092994046,8.18,0.0,53.0,0.0,58.2,76.0,3.98,5.0,0.09531017980432493,1.6,0.745,13.4
Venezuela (Bolivarian Republic of),2009,73.6,166.0,2.302585092994046,7.59,0.0,84.0,0.0,58.8,75.0,5.81,84.0,0.09531017980432493,1.6,0.754,14.0
Venezuela (Bolivarian Republic of),2010,73.7,158.0,2.302585092994046,7.22,0.0,78.0,0.0,59.3,74.0,5.4,78.0,0.09531017980432493,1.6,0.754,14.0
Venezuela (Bolivarian Republic of),2011,73.8,158.0,2.302585092994046,6.74,0.0,78.0,0.0,59.9,78.0,5.24,78.0,0.09531017980432493,1.6,0.756,14.1
Venezuela (Bolivarian Republic of),2012,73.7,161.0,2.302585092994046,6.7,0.0,81.0,0.6931471805599453,6.4,73.0,4.8,81.0,0.09531017980432493,1.6,0.767,14.1
Venezuela (Bolivarian Republic of),2013,73.8,159.0,2.302585092994046,6.71,0.0,82.0,0.0,61.0,82.0,4.94,82.0,0.09531017980432493,1.6,0.77,14.2
Venezuela (Bolivarian Republic of),2014,73.9,158.0,2.302585092994046,6.47,0.0,78.0,0.0,61.5,79.0,5.26,78.0,0.09531017980432493,1.6,0.771,14.2
Viet Nam,2000,73.4,139.0,3.5263605246161616,1.6,0.0,78.0,9.711903228462988,9.2,96.0,4.89,96.0,0.09531017980432493,15.8,0.569,10.4
Viet Nam,2001,73.6,138.0,3.4965075614664802,1.84,0.0,78.0,9.397566548103592,9.6,96.0,5.17,96.0,0.09531017980432493,15.7,0.576,10.6
Viet Nam,2002,73.8,137.0,3.4339872044851463,2.03,0.0,78.0,8.81818627792769,1.0,92.0,4.7,75.0,0.1823215567939546,15.6,0.584,10.7
Viet Nam,2003,74.0,137.0,3.4339872044851463,2.19,0.0,78.0,7.739794458408701,1.4,96.0,4.84,99.0,0.1823215567939546,15.6,0.592,10.9
Viet Nam,2004,74.2,136.0,3.4011973816621555,2.86,0.0,94.0,5.384495062789089,1.9,96.0,5.9,96.0,0.1823215567939546,15.4,0.601,11.0
Viet Nam,2005,74.4,136.0,3.4011973816621555,2.7,0.0,94.0,6.018593214496234,11.3,94.0,5.38,95.0,0.1823215567939546,15.3,0.609,11.1
Viet Nam,2006,74.6,136.0,3.367295829986474,2.56,0.0,93.0,7.590346945602565,11.8,94.0,5.56,94.0,0.1823215567939546,15.1,0.618,11.3
Viet Nam,2007,74.7,136.0,3.367295829986474,3.01,0.0,67.0,2.8903717578961645,12.3,92.0,6.9,92.0,0.1823215567939546,14.9,0.625,11.4
Viet Nam,2008,74.9,135.0,3.367295829986474,3.58,0.0,87.0,5.8664680569332965,12.9,93.0,5.53,93.0,0.1823215567939546,14.7,0.633,11.6
Viet Nam,2009,75.0,134.0,3.4011973816621555,3.86,0.0,94.0,8.792245847467877,13.4,97.0,6.4,96.0,0.09531017980432493,14.6,0.641,11.7
Viet Nam,2010,75.2,133.0,3.4011973816621555,3.93,0.0,88.0,7.940939762327791,14.0,94.0,6.36,93.0,0.09531017980432493,14.5,0.647,11.9
Viet Nam,2011,75.4,131.0,3.4011973816621555,3.94,0.0,95.0,6.621405651764134,14.7,96.0,6.2,95.0,0.09531017980432493,14.4,0.655,12.0
Viet Nam,2012,75.6,13.0,3.4011973816621555,4.12,0.0,97.0,6.361302477572996,15.3,97.0,6.96,97.0,0.09531017980432493,14.4,0.662,12.2
Viet Nam,2013,75.7,129.0,3.367295829986474,4.0,0.0,59.0,7.024649030453636,16.0,93.0,7.17,59.0,0.09531017980432493,14.3,0.668,12.3
Viet Nam,2014,75.9,128.0,3.367295829986474,4.09,0.0,95.0,9.618069581737414,16.7,96.0,7.7,95.0,0.09531017980432493,14.3,0.675,12.5
Yemen,2000,68.0,252.0,3.8918202981106265,0.07,0.0,14.0,0.0,31.2,74.0,4.14,74.0,0.09531017980432493,14.1,0.436,7.7
Yemen,2001,61.1,251.0,3.8501476017100584,0.08,0.0,19.0,6.186208623900494,31.7,73.0,4.34,73.0,0.09531017980432493,14.0,0.444,7.9
Yemen,2002,61.5,25.0,3.828641396489095,0.07,0.0,31.0,6.792344427470809,32.2,64.0,4.22,65.0,0.09531017980432493,14.0,0.45,8.0
Yemen,2003,61.9,249.0,3.784189633918261,0.04,0.0,38.0,9.052164937010307,32.7,61.0,5.0,61.0,0.09531017980432493,14.0,0.457,8.2
Yemen,2004,62.2,247.0,3.7612001156935624,0.06,0.0,43.0,9.450065682882071,33.3,72.0,4.9,72.0,0.09531017980432493,13.9,0.464,8.4
Yemen,2005,62.6,245.0,3.713572066704308,0.04,0.0,8.0,8.746080217357513,33.9,8.0,4.58,79.0,0.09531017980432493,13.9,0.47,8.6
Yemen,2006,63.0,242.0,3.6888794541139363,0.04,0.0,78.0,8.997147151515142,34.5,78.0,4.82,78.0,0.09531017980432493,13.9,0.475,8.7
Yemen,2007,63.4,24.0,3.6635616461296463,0.05,0.0,79.0,2.6390573296152584,35.1,79.0,4.92,79.0,0.09531017980432493,13.8,0.477,8.6
Yemen,2008,63.8,238.0,3.6375861597263857,0.04,0.0,78.0,2.0794415416798357,35.7,78.0,5.12,78.0,0.09531017980432493,13.8,0.48,8.5
Yemen,2009,64.1,235.0,3.6109179126442243,0.03,0.0,76.0,4.875197323201151,36.4,76.0,5.32,76.0,0.09531017980432493,13.8,0.483,8.4
Yemen,2010,64.4,233.0,3.58351893845611,0.06,0.0,76.0,6.236369590203704,37.2,77.0,5.17,76.0,0.09531017980432493,13.7,0.488,8.5
Yemen,2011,64.6,234.0,3.58351893845611,0.04,0.0,69.0,7.892452043520352,37.9,69.0,5.4,69.0,0.09531017980432493,13.7,0.493,8.6
Yemen,2012,64.7,236.0,3.6109179126442243,0.04,0.0,67.0,7.686162303492906,38.7,68.0,5.73,67.0,0.09531017980432493,13.7,0.494,9.0
Yemen,2013,65.4,226.0,3.6109179126442243,0.04,0.0,73.0,5.993961427306569,39.6,67.0,5.78,73.0,0.09531017980432493,13.7,0.498,9.0
Yemen,2014,65.4,228.0,3.6375861597263857,0.01,0.0,73.0,6.704414354964107,4.4,67.0,5.64,73.0,0.09531017980432493,13.7,0.5,9.0
Zambia,2000,43.8,614.0,3.8066624897703196,2.62,3.841962715452725,82.0,10.339514196226636,16.8,85.0,7.16,85.0,2.9806186357439426,7.5,0.418,9.6
